"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"123 57208492110 (i) on (i)","Deshmukh, Ketan Satish  Deshmukh, Ketan S.","7","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"124 35738906600 (i) on (i)","Koshy, Abraham","7","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"125 7007174175 (i) on (i)","Naik, Gopal  Naik, G.","7","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"126 13404584600 (i) on (i)","Nandkeolyar, Amit K.  Nandkeolyar, Amit","7","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"127 55293902300 (i) on (i)","Virmani, Vineet","7","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"128 54952166900 (i) on (i)","Bhadra, Dhiman","6","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"129 57203685800 (i) on (i)","Chakraborty, Saikat","6","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"130 7005797655 (i) on (i)","Chaudhuri, Gopal","6","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"131 55901699800 (i) on (i)","Dongre, Ambrish  Dongre, Ambrish A.","6","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"132 57214111983 (i) on (i)","Jain, Abhinandan K.  Jain, Abhinandan","6","1","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"133 6507454160 (i) on (i)","Kalro, Amar H.  Kalro, Amar   Kalro, A. H.","6","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"134 37102087300 (i) on (i)","Maheshwari, Jyoti","6","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"135 57225757005 (i) on (i)","Morris, Sebastian","6","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"136 36896155200 (i) on (i)","Nanda, Ashish","6","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"137 57202072062 (i) on (i)","Putatunda, Sayan","6","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"138 57189873320 (i) on (i)","Rampal, Jeevant","6","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"139 55118011300 (i) on (i)","Singla, Chitra","6","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
