"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"105 8674668600 (i) on (i)","Sett, P. K.","5","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"106 57222391470 (i) on (i)","Shalini","5","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"107 7202820284 (i) on (i)","Sinha, Bani K.","5","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"108 56524930400 (i) on (i)","Sinha, D. P.","5","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"109 55790427600 (i) on (i)","Venkateswaran, Ramya Tarakad  Venkateswaran, Ramya T.","5","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"110 57160699100 (i) on (i)","Ahmed, Tutan","4","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"111 57219777060 (i) on (i)","Bansal, Vishal","4","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"112 57191831749 (i) on (i)","Bardhan, Arina","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"113 56584760700 (i) on (i)","Bhutoria, Aditi","4","4","Strategic Advisor","","India"
"","View last title","","","",""
"","","","","","",""
"114 23033210800 (i) on (i)","Bhuyan, Nisigandha  Bhuyan, Nisiganda","4","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"115 57217070027 (i) on (i)","Bose, Saheli","4","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"116 57199375341 (i) on (i)","Bose, Sumit Kumar","4","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"117 57209519517 (i) on (i)","Das, Pulak","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"118 57191823367 (i) on (i)","Das, Srimoyee","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"119 8677611700 (i) on (i)","Elankumaran, S.","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"120 57198448498 (i) on (i)","Gupta, Priyanshu","4","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"121 55605553300 (i) on (i)","Hodigere, Renuka","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"122 55897515900 (i) on (i)","Kothari, Vinod","4","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"123 57214462301 (i) on (i)","Kumar, Randhir","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"124 55484702300 (i) on (i)","Kumar, Soumojit","4","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"125 57216062408 (i) on (i)","Maitra, Saikat","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"126 55807182800 (i) on (i)","Mandal, Kalyan Sankar  Mandal, Kalyan S.","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"127 57200419109 (i) on (i)","Manoharan, Bhupesh","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"128 57216462352 (i) on (i)","Nair, Vivek G.  Nair, Vivek G.","4","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"129 14632420000 (i) on (i)","Perumal, Sinnakkrishnan","4","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"130 57151312500 (i) on (i)","Pinjala, Srujana","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"131 57205262697 (i) on (i)","Rakshit, Krishanu","4","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"132 57188805189 (i) on (i)","Saha, Kushal","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"133 56323120700 (i) on (i)","Saha, Sourav","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"134 6506068591 (i) on (i)","Singh-Sengupta, Sunita","4","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"135 57202247959 (i) on (i)","Vallurupalli, Vamsi","4","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"136 25521494600 (i) on (i)","Adhikari, Kamini","3","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"137 26036461000 (i) on (i)","Bhatta, C. Panduranga","3","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"138 57205638244 (i) on (i)","Bhattacharyya, Sneha","3","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"139 57205030343 (i) on (i)","Chattopadhyay, Gouranga P.  Chattopadhyay, Gouranga","3","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"140 56331777100 (i) on (i)","Ghosh, Syamal K.  Ghosh, S.","3","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"141 56113330200 (i) on (i)","Guha, Joydeep","3","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"142 55221815300 (i) on (i)","Jamalpuria, Aditi","3","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"143 26326842800 (i) on (i)","Janakiraman, Moorthy  Janakiraman, M.","3","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"144 52363765500 (i) on (i)","Jha, Vidyanand","3","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"145 56397809000 (i) on (i)","Nayak, Jitadeepa  Nayak, J.","3","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"146 54912313200 (i) on (i)","Saha, Partha","3","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"147 57195103661 (i) on (i)","Shinde, Abhishek","3","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"148 57202867841 (i) on (i)","Agarwala, Ridhi","2","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"149 57193340059 (i) on (i)","Bhattacharya, Arnab","2","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"150 57188534854 (i) on (i)","Bhattacharya, Sourav","2","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
