"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"155 57197949970 (i) on (i)","Bansal, S. C.","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"156 57219946503 (i) on (i)","Bhargava, Sushant","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"157 57223899850 (i) on (i)","Bhumika, B.","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"158 57219128086 (i) on (i)","Bhumika","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"159 57326642500 (i) on (i)","Bhushan, Vishwa","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"160 57214530863 (i) on (i)","Biswas, Soumik","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"161 36818949500 (i) on (i)","Chatterjee, Debashis","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"162 56954602600 (i) on (i)","Chaurasia, Swati","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"163 57896874300 (i) on (i)","Choudhary, Vikram","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"164 57222870384 (i) on (i)","Das, Rituparna","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"165 57188557997 (i) on (i)","Das, Shubhabrata","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"166 56275190600 (i) on (i)","das Gupta, Devashish  Das Gupta, Devashish","1","1","Indian Institute of Management Lucknow","Lucknow","India"
