Author,Documents,h-index,Affiliation,City,Country/Territory
"Patidar, Pratyusha",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Patil, Nitin",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Prabhakar, Shashank",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Pradeep, Chullikkattil P.",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Pradhan, I. P.",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Prajapati, Ravinder",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Prakash, Jai",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Prasad, J. Vishnu",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Prasad, Prabhakar",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Pratap Singh, Vishvendra",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Pratik, Prakash",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Priyadarshini, Arya",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Pulikanti, Guruprasad Reddy",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Purohit, Gangadhar",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Radhamany, Bindu",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Rai, Ajeet",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Rai, Ritu",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Raipurohit, B. S.",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Raj, Anand",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Rajan, Nikhil Sasi",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
Rampal,1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Ranjan, Ashish",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Rao R, Bhaskara",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Rathaur, Shivendra K.",1.0,0.0,Indian Institute of Technology Delhi,New Delhi,India
"Raut, Rohit",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Ravi Kiran, Nagarjuna",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Rawat, Priya",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Reddy, Lingeshwar",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Reddy, Narsa",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Reddy, Ramakrishna",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Rohit, Pathak",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
