Author,Documents,h-index,Affiliation,City,Country/Territory
"Sahu, Vikas Kumar",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Sandeep, Ketha Jaya  Sandeep, K.",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Singh, Aatmjeet",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Singh, Anuj",2.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Tamang, Anita",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Tapadar, Agniv",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Teja, Pilli Jaya",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Ali, Akbar",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Bansal, Rajat",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Behera, Rojalini",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Bera, Krishanu",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Chichkhede, Tushar",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Dabholkar, Ahaan",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Das, Rohit",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Debata, Srikanta",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Garg, Ashutosh",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Gautam, Prashant Kumar",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Giri, Shubham",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Gorle, Devendra Kumar",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Gupta, Gagan Raj",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Hussain, Ilyas",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Jaiswal, Shashwat",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Jamure, Suresh K.",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Jose Immanuel, R.",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Joshi, Gajendra K.",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Kausheek, Akella S.K.",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Kherani, Nomaan A.",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Kumar, Anand",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Kumar Chouhan, Kishor",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Kumar Sahu, Vikas",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Kushwaha, Ruchi",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Mehboob Alam, Md",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Misra, Ashitabh",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Mukherjee, Saptarshi",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Nagumantri, Sai P.",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Pankanti, Smarana",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Patel, Utkarsh",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Raj, Aniket",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Raj, Uday",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Rana, Naba Kr",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Rizvi, Ikhtedar Husain",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Sachan, Satyam",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Sachan, Srishti",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Sahu, Sita Ram",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Sao, Anil K.",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Sao, Anil K.",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Saraf, Aditya",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Selvarathinam, Nirmal S.",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Sharma, Shivam",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Singh, Pallavi",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Singh, Shravan Kumar",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Singh, Siddharth",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Soni, Ashutosh",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Suryawanshi, Sahiba",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"T V, Sreejith  Tv, Sreejith",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Thawait, Anjali",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Titus, Ayushneel",1.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Vishwakarma, Ashish",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Yadav, Ashish Kumar",1.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
