Author,Documents,h-index,Affiliation,City,Country/Territory
"Batool, Farida",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Behera, Sankar",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Bhattacharjee, Subhasis",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Bhumika, R.",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Das, Sougatam",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Dixit, Bhavya",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Dogra, Abhishek",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Gautam, Nikhil",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Gupta, Alisha",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Gupta, Chandranshu",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Gupta, Rahat",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Hans, Shivali",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Jha, Mrigank",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Jindal, Sahil",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Joshi, Kavita",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Joshi, Ved Prakash",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Kaushik, B.",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Keshari, Abhisek",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kolleboyina, Jayaramulu",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kotwal, Namrata",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Kumar, Gaurav",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Kumar, Ravi",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Kurade, Chinmay",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Mishra, Prince",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Modanwal, Vishwas",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Olivkar, Piyush R.",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Pradhan, Pious",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Raj Singh, Uday",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Rathore, Khogesh K.",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Reyaz, Suhaib Ul",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Rohan, Pucha",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Roy, Anindya",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Roy, Suchismita",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"S, Anand Kumar",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Sahni, Priya",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Saini, Harish Kumar",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Shaikh, Tabish Jamil",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Akashdeep",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Gagan",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Pradyumn",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Simran",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Shukla, Rishabh",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
