Author,Documents,h-index,Affiliation,City,Country/Territory
"Rana, Nidhi",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Ranga, V.  Ranga, V.",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Rani, D. Jhansi  Rani, Divya   Rani, D. J.",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Rani, Reenu  Rani, Rashmi",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Rathi, Keerti",9.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Reddy, G. P.",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Reddy, V. B.",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Rohilla, Lokesh",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Saini, Sandeep",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sarma, G. N.",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Shankar, Hari",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, Ankur",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, Arun",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, Meenakshi",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, R. K.",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Siddhartha, Vishwanatha  Siddhartha, Vishwanath",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Singh, Aswani Kumar  Singh, A. K.   Singh, Aswani K.",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Singh, Priya Johan  Singh, P. Johan   Singh, Priya",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Singh, Sagar P.  Singh, Sagar   Singh, S. P.",9.0,8.0,Indian Institute of Technology Roorkee,Roorkee,India
"Singh, Vikash",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Swain, Sujata",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Taneja, S. P.",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Tapas, Satya",9.0,8.0,Indian Institute of Technology Roorkee,Roorkee,India
"Tasgaonkar, Pankaj P.  Tasgoankar, P. P.   Tasgaonkar, P. P.",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Thankachan, Jose",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Tiwari, Arti",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Tiwari, Mahesh Kumar  Tiwari, M. K.",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Tripathi, Abhinava",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Tripathi, Shweta",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Vandana, V.  Vandana, Jagannath   Vandana, V.   Vandana",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Vashistha, Prabhat",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Vidyasagar, Ch H.Suresh  VIDYASAGAR, CH H.S.   Vidyasagar, CH Suresh   Vidyasagar, C. H.Suresh   Vidyasagar, Ch S.   Vidyasagar, C. H.S.",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Adya, Surbhi  Adya, S.",8.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Agarwal, Nitin Kumar  Agarwal, Nitin   Agarwal, Nitin K.",8.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Ahmad, S.",8.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Ali, Tofik  Ali, Toflk",8.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Arora, Sourabh",8.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Bahuguna, Ashish",8.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Bal, Pravas Ranjan",8.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Baniwal, Seema  Baniwal, S.",8.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Bansal, Manik",8.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Baranwal, Arpit Kumar  Baranwal, Arpit",8.0,1.0,Indian Institute of Technology Roorkee,Roorkee,India
"Bera, Madhab  Bera, M.",8.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Bhushan, Sakchi",8.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chandra, Naveen",8.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chandra, Pramod  Kuniyal, Pramod C.",8.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chaturvedi, Amit",8.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chauhan, Gulshan",8.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chauhan, Radhika",8.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chhajed, Monika",8.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Choudhary, Ashutosh Kumar",8.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Dar, Tanveer Ahmad  Dar, Tanveer",8.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Dar, Tawseef Ahmad  Ahmad Dar, Tawseef",8.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Desai, Aniket S.  Desai, A. S.   Desai, Aniket",8.0,1.0,Indian Institute of Technology Roorkee,Roorkee,India
"Dewal, M. L.  Dewal, M.",8.0,0.0,Indian Institute of Technology Roorkee,Roorkee,India
"Dewali, Sanjay Kumar  Dewali, S. K.",8.0,3.0,Defence Geoinformatics Research Establishment,Chandigarh,India
"Dinodia, Monica",8.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Emery, John J.  Emery, J. J.",8.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Gahloth, Deepankar",8.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Gautam, Jai Krishna  Gautam, J. K.",8.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kartikeyan, Machavaram Venkata  Kartikeyan, Machavaram Venkateshwar   Machavaram, Kartikeyan V.   Kartikeyan, M. V.   Kartikeyan, Mac Havaram V.   Kartikeyan, Machavaram V.   Kartikeyan, Machavaram   MacHavaram, Kartikeyan V.   Kartikeyan, Mac Havazam V.   Kartikeyan, M.   Kartikeyan, Macha Varam",246.0,21.0,Indian Institute of Technology Roorkee,Roorkee,India
"Rao, Chebrolu Pulla  Pulla Rao, Chebrolu   Rao, Chebrolu P.           Rao, C. P.   Rao, C. Pulla   Rao, Chcbrolu P.   Rao, Chebrolu p.   Rao, C. Gundu   Rao, Ch Pulla",211.0,38.0,Indian Institute of Technology Tirupati,Tirupati,India
"Muthukumar, Palanisamy  Muthukumar, P.   Palanisamy, Muthukumar",179.0,35.0,Indian Institute of Technology Tirupati,Tirupati,India
"Deshmukh, Pranawa C.  Deshmukh, Pranawa   Deshmukh, Pranawa C.   Deshmukh, P. C.",159.0,21.0,Dayananda Sagar University,Bengaluru,India
"Biligiri, Krishna Prapoorna  Biligiri, Krishna P.   Biligiri, K. Prapoorna   Biligiri, K. P.   Prapoorna Biligiri, Krishna   Biligiri, K.",112.0,22.0,Indian Institute of Technology Tirupati,Tirupati,India
