Author,Documents,h-index,Affiliation,City,Country/Territory
"Choudhary, Priyankar",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Dey, Raghunath",7.0,5.0,Indian Institute of Technology Ropar,Rupnagar,India
"Dogra, Anubhav",7.0,2.0,Indian Institute of Technology Ropar,Rupnagar,India
"Gupta, Baibhav Kumar",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Gupta, Divyani",7.0,4.0,Indian Institute of Technology Ropar,Rupnagar,India
"Gupta, Medha",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Gupta, Sakshi",7.0,2.0,Indian Institute of Technology Ropar,Rupnagar,India
"Hota, Tapan Kumar  Kumar Hota, Tapan",7.0,5.0,Indian Institute of Technology Ropar,Rupnagar,India
"Jayasawal, Kishan",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Kalaramna, Pratibha",7.0,4.0,Indian Institute of Technology Ropar,Rupnagar,India
"Kamboj, Priyanka",7.0,4.0,Indian Institute of Technology Ropar,Rupnagar,India
"Khokhar, Megha",7.0,2.0,Indian Institute of Technology Ropar,Rupnagar,India
"Kishore, Hreetabh",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Kumar, Pankaj  Kumar, P.",7.0,4.0,Indian Institute of Technology Ropar,Rupnagar,India
"Kumar, Rakesh  Kumar, R.",7.0,2.0,Indian Institute of Technology Ropar,Rupnagar,India
"Kumar, Ram  Kumar, Ramesh",7.0,7.0,Indian Institute of Technology Ropar,Rupnagar,India
"Madeti, Prabhakar  Madeti, P.",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Rakha, Khushboo  Rakha, K.",7.0,2.0,Indian Institute of Technology Ropar,Rupnagar,India
"Rathi, Vishwas",7.0,3.0,University of Petroleum and Energy Studies,Dehradun,India
"Sachdeva, Chirag",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Saini, Sanjeev",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Sardar, Bidhan Chandra",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
"Shah, Vaibhav",7.0,3.0,Indian Institute of Technology Ropar,Rupnagar,India
Shinki,7.0,2.0,Indian Institute of Technology Ropar,Rupnagar,India
"Shukla, Anil",7.0,5.0,Indian Institute of Technology Ropar,Rupnagar,India
"Singh, Anil",7.0,4.0,Indian Institute of Technology Ropar,Rupnagar,India
"Tripathi, Vikash  Tripathiz, Vikash",7.0,1.0,Indian Institute of Technology Ropar,Rupnagar,India
