Author,Documents,h-index,Affiliation,City,Country/Territory
"Beanerjee, Krishnarjun",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Behatha, Anuroopa",3.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bera, Ashis Kumar",3.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bera, Ranjan",5.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhagavathi, Kandala Aditya",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhagvati, Srinikitha",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhagyaraja, Adapa",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bhairi, Lakshminarayana",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bhandari, Upasna  Bhandari, U.",4.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhanu Prakash, M.",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bharadwaj, Krishna",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bharathi, Alok Kumar",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bhardwaj, Deepak",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhaskar, Guddanti V.",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bhat, Anantha P.",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhatia, Mayuri",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhatia, Mayuri",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhatia, Rahul",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bhattacharjee, Indranil",3.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhattacharyya, Saswata",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhattcharjee, Jayeeta",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bhise, Vishwajeet S.",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bhopabhai, Baldaniya Hardik",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhowmik, Subhajit",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bhugra, Nikhil",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bhure, Abhijeet",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bibin, S.",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Billa, Naresh",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Biswal, Sonali",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Biswas, Arnab",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Boga, Srinivas",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bojedla, Sri Sai Ramya",3.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bollu, Bharadwaz",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bommadevara, V. R.",4.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bora, Utpal",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Bose, Chandan",5.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Boya, Sravani",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Bramhendra, Koilakuntla",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Brince, Paul K.",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Burnwal, Shantanu Prasad  Butnwal, Shantanu Prasad",8.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Ch, Karthik",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Ch, Sobhan Babu",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chaitanya, Arun",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chakrabarti, Anirban",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chakradhar, Nakka",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
