Author,Documents,h-index,Affiliation,City,Country/Territory
"Kumar, Raj",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Ladakhan, Saiyadali H.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"M Adinarayanappa, Somashekara",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Macha, Sashank Kumar",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Mahara, Sawan Singh",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Mudakavi, Deepak",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Naik, Satish",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Nayak, Sagar G.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Pansari, Nikunj",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Patil, Vaishnavi",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Pattanashetti, Arun",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Pavan, P. D.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Prasarma, S. R.Mahadeva",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Praveen Kumar, N.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Rao, Rajeswara M.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Raseem, Ashfin",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Raut, Samarth S.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Reji, Harsha Miriam",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Roy, Rishabh",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Saiya, Rishit",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Saminathan, Nandakumar",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Sheelvant, Rohan",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Shirsat, Akshay U.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Shruthi, K.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Subedar, Gowri Y.",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Subramanya, K. S.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Sunitha, B. L.",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Tewari, Ridhima",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Vamsi, Bala",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
