Author,Documents,h-index,Affiliation,City,Country/Territory
"Kumar, Adepu Kiran  Kumar, A.   Kumar, A. Kiran   Kumar, Adepu K.   Kumar, A. K.   Kumar, Kiran",31.0,16.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kumar, M. C.  Kumar, M. C.",31.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chadha, Alka  Chadha, A.   Chaddha, Alka",30.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chaturvedi, Harsh  Chaturvedi, H.",30.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chaudhary, Nitin",30.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kapoor, Kalpesh  Kapoor, K.",30.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Nandy, Arup Kumar 				  Nandy, A.   Nandy, Arup",30.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Pandey, Kanhaiya  Pandey, K.",30.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sarkar, Priyanka  Sarkar, P.",30.0,16.0,Indian Institute of Technology Guwahati,Guwahati,India
"De, Mahuya  De, M.",29.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Deka, Bhupen  Deka, B.",29.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Khatua, Manas  Khatua, M.",29.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Limaye, Anil M.  Anil Mukund, Limaye   Limaye, Anil M.   Limaye, Anil Mukund   Limaye, A. M.",29.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mahanta, Nilkamal",29.0,15.0,Indian Institute of Technology Guwahati,Guwahati,India
"Narayan, Jyotindra",29.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
"Padma Kumar, P.  Padmanabhan, Padma Kumar   Padma Kumar, P.   Padma kumar, P.   Kumar, P. Padma   Kumar P, Padma   Kumar P., Padma   Kumar, Padmanabhan Padma",29.0,16.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sinharoy, Arindam  Roy, Arindam Sinha",29.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bandopadhya, Dibakar  Bandopadhya, D.",28.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bhunia, Bibhas Kumar  Bhunia, Bibhas K.   Bhunia, Bibhas",28.0,14.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chopra, Ribhu",28.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chouhan, Sonali",28.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kalita, Pratul Chandra  Kalita, Pratul Ch   Kalita, Pratul C.   Kalita, Pratul",28.0,2.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mishra, Darpan",28.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Afroz, Mohammad Adil  Adil Afroz, Mohammad",27.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Alam, Rafikul",27.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Arul Manikandan, N.            Manikandan, Natarajan Arul   Arul Manikandan, N.   Manikandan, N. Arul",27.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chunchu, Mallikarjuna  Mallikarjuna, C.   Mallikarjuna, Ch",27.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Dasgupta, Anirban",27.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kalita, Dipankar  Kalita, Dipsikha   Kalita, D.",27.0,14.0,Indian Institute of Technology Guwahati,Guwahati,India
"Pekkat, Sreeja  Sreeja, Pekkat   Sreeja, P.",27.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Rout, Saroj Kumar  Rout, Saroj K.",27.0,23.0,Indian Institute of Technology Guwahati,Guwahati,India
"Saxena, Varun",27.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Srinivasan, Ananthakrishanan  Srinivasan, A.",27.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Yadav, Himanshu S.  Yadav, Himanshu   Yadav, H. S.",27.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Arrawatia, Mahima  Arrawatia, M.",26.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Datta, Sumit",26.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Dey, Anamika  Dey, A.",26.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gogoi, Abhijit",26.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gupta, Cota Navin  Gupta, C. N.",26.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kalita, Dipjyoti  Kalita, D.   Kalita, Dibashmoni   Kalita, Dhruba J.   Kalita, Dhruba Jyoti",26.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Nagotu, Shirisha",26.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Samudravijaya, K.  Samudravijaya, K.",26.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Saradhi, Vijaya V.  Vedula, Vijaya Saradhi   Saradhi, Vijaya   Saradhi, V. Vijaya",26.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sarma, Manabendra  Sarma, M.",26.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sharma, Swati  Sharma, S.",26.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bhattacharjee, Sukanta",25.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chakrabarti, Sayan K.  Chakrabarti, Sayan K.   Chakrabarti, S. K.   Chakrabarti, S.   Chakrabarti, Sayan   Chakrabartiy, Sayan",25.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chatterjee, Sunanda  Chatterjee, S.",25.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
