Author,Documents,h-index,Affiliation,City,Country/Territory
"Kumar, Ashok  Kumar, A.",31.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Chiranjeev Senthil  Kumar, C. Senthil   Kumar, C. S.   Kumar, C.   Senthil Kumar, C.   Kumar, Chiranjeev",31.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Ratnesh  Kumar, R.   Kumar, R. Ashok   Kumar, R. A.V.",21.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Santan",12.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumari, Astha",10.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mahato, Prashanta Kr  Mahato, Prashanta K.   Mahato, P. K.   Mahato, Prashanta K.R.",27.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Maity, Chandan Kumar",12.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Majee, S. R.",10.0,8.0,Indian Institute of Technology (ISM) Dhanbad,Dhanbad,India
"Majhi, Kartick Chandra  Majhi, Kartick C.   Majhi, K. C.",22.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Maji, Pranabi  Maji, P.",10.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Majumder, Tapan  Majumder, T.",15.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mazumdar, Bhupendra Krishna  Mazumdar, B. K.   Mazumdar, Bhupendra K.",19.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mazumdar, Nabajyoti  Majumdar, Nabajyoti",20.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mitra, Debjani  Mitra, D.",52.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mohanty, Shalini  Mohanty, S.",28.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mukhopadhyay, Lakshmi",19.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Nikkam, Suresh  Nikkam, S.",13.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Pal, Partha P.  Pal, P. P.",11.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Pal, Prakash Chandra  Pal, P. C.   Pal, Prakash Chanddra   Pal, Prakash C.   Pal, P. Chandra",34.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Pathak, Govind Swaroop  Pathak, Govind S.   Swaroop Pathak, Govind",16.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Patra, Priyapratim",14.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Pradhan, D.  Pradhan, Dinabandhu   Pradhan, D.",32.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Rai, Hari Mohan  Rai, H. M.",18.0,8.0,"Dronacharya Group of Institutions, Greater Noida",Greater Noida,India
"Roy, Pranesh  Roy, P.",15.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sahoo, Manodipan  Sahoo, M.",53.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sahoo, Prabodha Ranjan  Ranjan Sahoo, Prabodha   Sahoo, P. R.   Sahoo, Prabodha R.",20.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sahu, Nikesh Kumar  Sahu, Nikesh K.",21.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sarkar, Bhabesh C.       Bhabesh, C. Sarkar   Sarkar, B. C.   Sarkar, Bhabesh C.",38.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sarkar, Rajib  Sarkar, R.",47.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Singh, Asha  Singh, Astha",13.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Singh, Dhananjay Kumar  Singh, Dhananjay Kr",9.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sinha, Shriya  Sinha, S.",13.0,8.0,Govt. P. G. College,"Jhabua, Madhya Pradesh",India
"Sunil Kumar, Gupta  Gupta, Sunil K.   Gupta, Sunil Kumar   Gupta, S. K.",30.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Tripathy, Ashutosh  Tripathy, A.",14.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Aggarwal, Sandeep Kumar  Aggarwal, S. K.   Aggarwal, Sandeep",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Babu, Rohit",21.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Baitha, Pankaj Kumar  Baitha, Pankaj Kr   Baitha, P. K.",8.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Bhattacharjee, Chiranjit",8.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Bhowmik, Subrata  Bhowmik, S.",18.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Buragohain, John  Buragohain, J.",12.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Chakraborty, M.",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Chatterjee, Soumit  Chaterjee, Soumit  					    Chatterjee, S.",12.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Chawla, Sowmiya  Chawla, S.",24.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Chowdhury, Mitali  Chowdhury, M.",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Das, Pranab  Das, P.",15.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Das, Rashmi Ranjan  Das, R. R.",23.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Gaurav, Anand",12.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Guha, S.  Guha, Sayantan   Guha, S.",16.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Haldar, Subhas Chandra  Haldar, Subhas C.   Haldar, Subash Chandra  					    Haldar, S. C.   Haldar, Subhas   Haldar, S.",16.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Izhar, Saifi  Izhar, S.",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Jain, Akhilesh Kumar  Jain, A. K.",18.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Jain, Praphula Kumar  Jain, Premkumar S.   Jain, Praphula   Jain, Praphul Kumar",30.0,7.0,"GLA University, Mathura",Mathura,India
"Kaswan, Amar",9.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Krishna, K. Mini  Krishna, K. M.",14.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kuila, Aneek",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Avanish 			  Kumar, A.",22.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Bijendra  Kumar, B. Manoj   Kumar, Bijendar",14.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Bittu  Kumar, B.",18.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Prabhat Dileep  Kumar, P. Dileep   Kumar, P. D.   Kumar, Prabhat",7.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Rajwardhan  Kumar, R.",8.0,7.0,Indian Institute of Technology (ISM) Dhanbad,Dhanbad,India
"Kumar, Subindu  Kumar, S.   Subindu, Kumar",38.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumar, Thatikonda Santhosh  Kumar, T. Santhosh   Kumar, Thatikonda S.",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kumari, Sangeeta",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kundu, Jagadish  Kundu, J.",12.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Maheshkar, Sushila  Sushila, Maheshkar",33.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Majhi, Malati  Majhi, M.",10.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Maurya, Sachin Kumar  Maurya, S. K.   Maurya, Sachin   Maurya, Sachin K.",15.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mishra, Neeraj Kumar  Mishra, Neeraj",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mishra, Swapnil  Mishra, S.",15.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Mohapatra, Smruti Sourava  Mohapatra, S. S.   Mohapatra, Smruti Saurava",21.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Nayak, Virendra Kumar  Nayak, V. K.",18.0,7.0,Indian Institute of Technology (ISM) Dhanbad,Dhanbad,India
"Pal, Abhisek",10.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Panda, Binata K.  Panda, B. K.   Panda, Binata",17.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Pandit, Deepak Kr  Pandit, Deepak K.   Pandit, D. Kr",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Prabhakar, Roshan  Prabhakar, R.",9.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Rahman, Sumbul",8.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Rana, Vivek",10.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Ravi, Kesavan  Ravi, K.",16.0,7.0,Indian Institute of Technology (ISM) Dhanbad,Dhanbad,India
"Sah, Dinesh Kumar  Sah, Dipak K.   Sah, D. K.   Sah, Dinesh K.   Sah, Dipak Kumar",19.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Saha, Subhodip",8.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Saha, Sudeshna",10.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sahu, Patitapaban",16.0,7.0,Indian Institute of Technology (ISM) Dhanbad,Dhanbad,India
"Saraswat, Vandana",7.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Saxena, Shobhit  Saxena, S.",15.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sen, Phalguni  Sen, P. K.",41.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sengupta, Siddhartha  Sengupta, S.",13.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Shariq, Mohammed  Shariq, Mohammad",10.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sharma, Akash",21.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sharma, Dushyant",26.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sharma, Usha  Sharma, U.",8.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Singh, Nirmal Kumar  Singh, N. K.   Singh, N.   Singh, Nirmal K.",37.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Singh, Sachin Kumar  Singh, Sachin   Singh, Sachin K.   Singh, S. K.",24.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Sinha, Rajesh Ranjan  Sinha, R. R.",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Swain, Bikash Chandra",15.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Thakur, Raju Kumar  Kumar Thakur, Raju   Thakur, R. K.",17.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Thangaraj, Jaisingh  Jaisingh, T.   Jaisingh, Thangaraj",61.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Tudu, Balraj Krishnan  Tudu, Balraj K.",8.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Yadav, Anurag Singh",10.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Yadav, Manvendra S.  Yadav, M. S.   Yadav, Manvendra",12.0,7.0,I.T.S. Engineering College,Greater Noida,India
"Yadav, Somil  Yadav, S.",11.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Yadav, Somnath",23.0,7.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Alam, Zafar",12.0,6.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Banerjee, Avik",6.0,6.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Banerjee, Jonaki",8.0,6.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
