Author,Documents,h-index,Affiliation,City,Country/Territory
"Samadhiya, Kanchan  Samadhiya, K.",11.0,5.0,Indian Institute of Technology Indore,Indore,India
"Singh, Dheerendra Vikram  Singh, Dheerendra vikram",11.0,4.0,Indian Institute of Technology Indore,Indore,India
"Sonkar, Chanchal",11.0,6.0,Indian Institute of Technology Indore,Indore,India
"Yadav, Saurabh",11.0,5.0,Indian Institute of Technology Indore,Indore,India
"Anirudh, K.  Anirudh, K.",10.0,7.0,Indian Institute of Technology Indore,Indore,India
"Are, Venkata Narayana  Are, Venkata N.   Are, Venkat N.",10.0,5.0,Indian Institute of Technology Indore,Indore,India
"Danish, Mohd Shadab  Danish, Shadab   Danish, M. D.",10.0,2.0,Indian Institute of Technology Indore,Indore,India
"De, Soumya Kanti",10.0,5.0,Indian Institute of Technology Indore,Indore,India
"Ghosh, Topi",10.0,5.0,Indian Institute of Technology Indore,Indore,India
"Indari, Omkar",10.0,6.0,Indian Institute of Technology Indore,Indore,India
"Jain, Siddarth",10.0,7.0,Indian Institute of Technology Indore,Indore,India
"Joshi, Manoj D.  Joshi, Manoj D.",10.0,4.0,Indian Institute of Technology Indore,Indore,India
"Kashyap, Dharmendra",10.0,4.0,Indian Institute of Technology Indore,Indore,India
"Mahato, Manavendra N.  Mahato, Manavendra",10.0,6.0,Indian Institute of Technology Indore,Indore,India
"Mishra, Neeraj",10.0,4.0,Indian Institute of Technology Indore,Indore,India
"Mukurala, Nagaraju",10.0,4.0,Indian Institute of Technology Indore,Indore,India
"Murugesan, Jayaprakash  Murugesan, J.",10.0,2.0,Indian Institute of Technology Indore,Indore,India
"Nayak, Debasis",10.0,9.0,Indian Institute of Technology Indore,Indore,India
"Pusty, Manojit",10.0,8.0,Indian Institute of Technology Indore,Indore,India
"Rajput, Gunjan",10.0,3.0,Indian Institute of Technology Indore,Indore,India
"Sahu, Anshu",10.0,3.0,Indian Institute of Technology Indore,Indore,India
"Sharma, Vishal",10.0,6.0,Indian Institute of Technology Indore,Indore,India
"Shukla, Mayoorika",10.0,4.0,Indian Institute of Technology Indore,Indore,India
"Singh Kushwah, C. B.  Kushwah, Chandrabhan   Singh Kushwah, C. B.   Kushwah, C. B.",10.0,7.0,Indian Institute of Technology Indore,Indore,India
"Soni, Ankit",10.0,4.0,Indian Institute of Technology Indore,Indore,India
"Soni, Kavita  Soni, K.",10.0,3.0,Indian Institute of Technology Indore,Indore,India
"Suman, Siddhartha",10.0,4.0,Indian Institute of Technology Indore,Indore,India
"Bhuvaneshwari, Y. V.  Bhuvaneshwari, Y. V.",9.0,3.0,Indian Institute of Technology Indore,Indore,India
"Bishnoi, Suman",9.0,4.0,Indian Institute of Technology Indore,Indore,India
"Chouhan, Lokendra",9.0,3.0,Indian Institute of Technology Indore,Indore,India
"Dey, Jayanta",9.0,5.0,Indian Institute of Technology Indore,Indore,India
"Joshi, Bhavana",9.0,5.0,Indian Institute of Technology Indore,Indore,India
"Khanganba, Sanjram Premjit",9.0,0.0,Indian Institute of Technology Indore,Indore,India
"Kulkarni, Aniket P.  Kulkarni, Aniket P.   Kulkarni, Aniket",9.0,4.0,Indian Institute of Technology Indore,Indore,India
"Mawrie, Alestin",9.0,5.0,Indian Institute of Technology Indore,Indore,India
"Muralidharan, M.",9.0,5.0,Indian Institute of Technology Indore,Indore,India
"Neelima Satyam, D.  Neelima, Satyam",9.0,2.0,Indian Institute of Technology Indore,Indore,India
"Petare, Anand C.  Petare, A. C.   Petare, Anand",9.0,5.0,Indian Institute of Technology Indore,Indore,India
Pramila,9.0,4.0,Indian Institute of Technology Indore,Indore,India
"Rahaman, Majidul  Rahaman, M.",9.0,3.0,Indian Institute of Technology Indore,Indore,India
"Raja, Ramij",9.0,4.0,Indian Institute of Technology Indore,Indore,India
"Sahu, Basanta Pravas  Sahu, Basanta   Sahu, Basanta P.",9.0,2.0,Indian Institute of Technology Indore,Indore,India
"Sarkar, Camellia",9.0,8.0,Indian Institute of Technology Indore,Indore,India
"Singh, Aradhana  Singh, A.",9.0,6.0,Indian Institute of Technology Indore,Indore,India
"Singh, Rinky",9.0,7.0,Indian Institute of Technology Indore,Indore,India
"Vaishnav, Jamuna K.",9.0,5.0,Indian Institute of Technology Indore,Indore,India
"Vishwakarma, Narendra",9.0,4.0,Indian Institute of Technology Indore,Indore,India
"Yadav, Alok",9.0,8.0,Indian Institute of Technology Indore,Indore,India
"Yadav, Nidhi",9.0,2.0,Indian Institute of Technology Indore,Indore,India
"Baghel, Vivek Singh",8.0,2.0,Indian Institute of Technology Indore,Indore,India
"Bhagwat, Sonali R.",8.0,6.0,School of Life Sciences Indore,Indore,India
"Bimli, Santosh",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Bisht, Nitin",8.0,2.0,Indian Institute of Technology Indore,Indore,India
