"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"77 7003383488 (i) on (i)","Kandpal, Hem Chandra  Kandpal, Hem   Kandpal, Hem C.  Kandpal, H. C.","123","17","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"78 14219191200 (i) on (i)","Kumar, Ashwani S.  Kumar, Ashvani   Kumar, A.   Kumar, A. S.   Kumar, Ashwani","123","28","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"79 55842079400 (i) on (i)","Poluri, Krishna Mohan  Poluri, Krishna M.   Poluri, K. M.   Poluri, Kirshna Mohan","123","20","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"80 35339866500 (i) on (i)","Rawat, Meenakshi  Rawat, M.","121","15","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"81 12804420600 (i) on (i)","Sukavanam, Nagarajan  Sukavanam, N.   SUKAVANAM, N.   Sukavanum, N.   Sukavanam, Nagrajan","120","21","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"82 55434064300 (i) on (i)","Sharma, Apurbba Kumar  Sharma, Apurbba K.   Sharma, Apurbba Kr   Sharma, Apurbba   Sharma, A. K.   Sharma, A.","119","30","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"83 15044199700 (i) on (i)","Garg, Rahul Dev  Garg, R. D.   Garg, Rahul   Garg, Rahul D.","117","16","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"84 8665885900 (i) on (i)","Gurjar, Bhola Ram  Gurjar, Bhola R.   Gurjar, B.   Gurjar, B. R.","115","26","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"85 57218539729 (i) on (i)","Kumar, Sandeep  Kumar, S.   Garg, Sandeep Kumar","115","16","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"86 57200197409 (i) on (i)","Mondal, Prasenjit  Mondal, P.   Mondal, Prejit","114","25","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"87 13103939500 (i) on (i)","Iqbal, Mohammad Ashraf  Iqbal, Mohammad   Iqbal, M. Ashraf   Iqbal, M. A.   Iqbal, M.   Iqbal, Mohd Ashraf","113","23","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"88 25222833400 (i) on (i)","Dhawan, Nikhil  Dhawan, N.","112","19","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"89 25646515800 (i) on (i)","Kumar, Vinod  Kumar, V.   Kumar, Vineet","112","30","Government Engineering College","Bikaner","India"
"","View last title","","","",""
"","","","","","",""
"90 7103033909 (i) on (i)","Nath, Mala  Nath, M.","111","29","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"91 35100732400 (i) on (i)","Niyogi, Rajdeep  Niyogi, R.   Rajdeep, Niyogi","111","12","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"92 8941720600 (i) on (i)","Maheshwari, Rudra Prakash  Maheshwari, Rudra P.   Maheshwari, Rudraprakash   Maheshwari, R.   Maheshwari, R. P.","110","27","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"93 24523635700 (i) on (i)","Tandon, Shiv Nath  Tandon, S. N.   Tandon, Shiv N.","109","16","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"94 7103092790 (i) on (i)","Ahmad, Zulfequar  Ahmad, Zulfifce   Ahmad, Z.","108","18","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"95 23063065000 (i) on (i)","Bhargava, Rama  Bhargava, R.","108","28","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"96 9239858400 (i) on (i)","Mohan, Akhilesh  Mohan, A.","107","19","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"97 8963649200 (i) on (i)","Parida, Manoranjan  Parida, M.","107","15","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"98 14040828900 (i) on (i)","Varma, Ghanshyam Das  Varma, G. D.","107","22","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"99 55500513200 (i) on (i)","Kumar, Surendra Ashwin  Kumar, S.   Kumar, Surendra   Kumar, S. Ashwin","106","24","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"100 56247640700 (i) on (i)","Anand, Bulusu  Anand, Bulnsu   Bulusu, Anand   Bulusu, A.   Anand, B.","105","11","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"101 35615087500 (i) on (i)","Balomajumder, Chandrajit  Balomajumder, Chandrajeet   Balomajumder, C.","105","29","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"102 57215382247 (i) on (i)","Maiti, Moumita  Maiti, M.","105","20","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"103 7006238331 (i) on (i)","Ranga Raju, Kittur G.  Ranga Raju, K. G.","105","25","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"104 7006090710 (i) on (i)","Sondhi, Sham Murari  Sondhi, S. Murari   Sondhi, S. M.   Sondhi, Sham M.","105","29","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"105 55108982900 (i) on (i)","Srivastava, M. K.","105","14","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"106 7006087147 (i) on (i)","Gandhi, Bhupendra K.  Gandhi, Bhupendra Kumar   Kumar Gandhi, Bhupendra   Gandhi, Bimal   Gandhi, Bhupendra K.   Gandhi, B.   Gandhi, Bhupendra   Gandhi, B. K.","104","30","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"107 35578960500 (i) on (i)","Tripathi, Awadh N.  Tripathi, A. N.","104","14","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"108 7005609418 (i) on (i)","Tyagi, Barjeev  Tyagi, B.","104","19","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"109 16214305000 (i) on (i)","Bajpai, Sunil  Bajpai, S.   Bajpal, Sunil","103","31","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"110 7102245914 (i) on (i)","Chand, Shri  Chand, Sri   Chand, S.","103","38","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"111 36158412700 (i) on (i)","Mittal, Sparsh","103","28","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"112 35755335100 (i) on (i)","Chelliah, Thanga Raj  Raj, C. Thanga   Raj, Chelliah Thanga   Chelliah, T. R.","102","15","Indian Institute of Technology Roorkee","Roorkee","India"
