"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"272 6602498076 (i) on (i)","Krishnaswamy, Dilip  Krishnaswamy, D.   Krishnawamy, Dilip","78","12","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"273 7101835728 (i) on (i)","Mehra, Aparna  Mehra, A.","78","16","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"274 8622382700 (i) on (i)","Mehra, Mani  Mehra, M.","78","15","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"275 6603871849 (i) on (i)","Mukherjea, Sougata  Mukherjea, S.","78","21","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"276 12763731600 (i) on (i)","Nand Gosvami, Nitya  Gosvami, N.   Gosvami, Nitya Nand   Gosvami, N. N.   Gosvami, Nitya N.   Gosvami, Nitya Nanda","78","20","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"277 7102368478 (i) on (i)","Tripathi, B. B.","78","12","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"278 15922083100 (i) on (i)","Das, Anandarup  Das, A.","77","15","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"279 24723888300 (i) on (i)","Hariprasad, Puttaswamy  Puttaswamy, Hariprasad   Hariprasad, P.","77","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"280 57205213243 (i) on (i)","Joshi, Deepak  Joshi, D.","77","14","All India Institute of Medical Sciences, New Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"281 24447714500 (i) on (i)","Kalyanasundaram, Dinesh  Dinesh Kalyanasundaram, Fifth E.   Kalyanasundaram, D.","77","15","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"282 23566782800 (i) on (i)","Mohammed, Saif Khan  Mohammed, S. K.   Mohammed, Saif K.   Khan, Mohammed Saif   Mohammed, Saif","77","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
