"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"127 57376232700 (i) on (i)","Hussain, Ilyas","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"128 57403846800 (i) on (i)","Jaiswal, Shashwat","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"129 57222368928 (i) on (i)","Jamure, Suresh K.","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"130 57203183662 (i) on (i)","Jose Immanuel, R.","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"131 57698792300 (i) on (i)","Joshi, Gajendra K.","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"132 57465800200 (i) on (i)","Kausheek, Akella S.K.","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"133 57268372700 (i) on (i)","Kherani, Nomaan A.","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"134 57740934100 (i) on (i)","Kumar, Anand","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"135 57226507591 (i) on (i)","Kumar Chouhan, Kishor","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"136 57403970500 (i) on (i)","Kumar Sahu, Vikas","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"137 57226697534 (i) on (i)","Kushwaha, Ruchi","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"138 57217290326 (i) on (i)","Mehboob Alam, Md","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"139 57388075200 (i) on (i)","Misra, Ashitabh","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"140 57258089000 (i) on (i)","Mukherjee, Saptarshi","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
