"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"369 57189995167 (i) on (i)","Chhetri, Nilamber","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"370 57195974601 (i) on (i)","Daniel, P. Vineeth","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"371 57203661302 (i) on (i)","Deo, Ankita","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"372 57201620294 (i) on (i)","Faizan, Mohammad Ahmad  Faizan, M.   Faizan, Mohammad A.","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"373 57212609266 (i) on (i)","Gehi, Bhuvaneshwari R.","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"374 57195503987 (i) on (i)","Gupta, Vivek S.S.R.  Gupta, V. S.S.R.   Gupta, Vivek","4","1","Indian Institute of Technology Mandi","Mandi","India"
