"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","","","","","",""
"3919 35799978700 (i) on (i)","Howlader, Rana","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3920 57208174766 (i) on (i)","Hrushikesh, H.","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3921 56732879100 (i) on (i)","Humne, Ankita","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3922 6701600373 (i) on (i)","Inamdar, M. V.  Inamdar, M.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3923 36628492700 (i) on (i)","Indi, Amaey","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3924 57194032781 (i) on (i)","Ingle, Sagar","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3925 37117099200 (i) on (i)","Iyer, Anesh S.  Iyer, A. S.","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3926 36724097400 (i) on (i)","Iyer, Meera R.  Iyer, Meera","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3927 57189582828 (i) on (i)","Jagadish, B.","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3928 6506393432 (i) on (i)","Jaguste, D. N.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3929 35107411700 (i) on (i)","Jain, Chinmay","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3930 57213062503 (i) on (i)","Jain, Dharmendra","3","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3931 7402070874 (i) on (i)","Jain, Mahavir","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3932 57223339591 (i) on (i)","Jain, Pranjal","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3933 57209870117 (i) on (i)","Jain, Sakshi  Jain, S.","3","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3934 57223226402 (i) on (i)","Jaiswal, Ankesh Kumar","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3935 57197201528 (i) on (i)","Jaiswal, V. S.","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3936 57215770385 (i) on (i)","James, Jerin Geo","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3937 57212085758 (i) on (i)","Janghel, Diwakar","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
