"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"891 36918997800 (i) on (i)","Pervin, Nargis  Pervin, Nargin","20","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"892 8672170500 (i) on (i)","Pradeep, V.","20","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"893 37010429300 (i) on (i)","Pratapa, Phanisri P.  Pratapa, Phanisri P.   Pratapa, Phanisri Pradeep","20","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"894 57196550680 (i) on (i)","Raj, K. Joseph Antony","20","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"895 7402242414 (i) on (i)","Reddy, M. A.","20","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"896 55450583300 (i) on (i)","Singh, Karamdeep  SINGH, KARAMDEEP","20","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"897 56016639500 (i) on (i)","Somayajula, Abhilash  Somayajula, Abhilash S.","20","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"898 55536440400 (i) on (i)","Subramanian, Lakshmi","20","13","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"899 57215966543 (i) on (i)","Suin, Maitreya","20","13","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"900 57195072024 (i) on (i)","Talluri, Bhusankar","20","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"901 7404414005 (i) on (i)","Thomas, Colacot J.  Thomas, C. J.","20","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"902 55880837100 (i) on (i)","Vijay, Amrendra","20","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"903 22996436500 (i) on (i)","Achuthan, P.","19","3","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"904 7003644799 (i) on (i)","Ananth, Madaboosi S.  Ananth, M. S.","19","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"905 6603249177 (i) on (i)","Ananthanarayanan, Kuppuswamy  Kuppuswamy, Ananthanarayanan   Ananthanarayanan, K.","19","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
