"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"63 56074953000 (i) on (i)","Singh, Vikas Kumar  Singh, Vikash   Singh, Vikas","33","20","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"64 57684816600 (i) on (i)","Kumar, Binod","32","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"65 36572280400 (i) on (i)","Metre, Ramesh K.","32","11","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"66 56131750200 (i) on (i)","Varun, Ishan","32","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"67 55661075400 (i) on (i)","Hazra, Nil Kamal","31","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"68 57197473755 (i) on (i)","Narayanan, V.  Narayanan, V.   Venkatakrishnan, Narayanan   Narayanan, Venkatakrishnan","31","14","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"69 51863088000 (i) on (i)","Chakraborty, Prodyut Ranjan  Chakraborty, Prodyut R.   Chakraborty, Prodyut","30","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"70 54394945300 (i) on (i)","Chouhan, Rajlaxmi","30","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"71 56096630100 (i) on (i)","Mahato, Ajay Kumar","30","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"72 18634685200 (i) on (i)","Paranjothy, Manikandan  Manikandan, Paranjothy   Manikandan, P.","30","11","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"73 7102394104 (i) on (i)","Sinha, Monika  Sinha, M.","29","10","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"74 55077319300 (i) on (i)","Banerjee, Dip Sankar","28","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"75 12795318600 (i) on (i)","Debnath, Ananya","28","11","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"76 57197793468 (i) on (i)","Goel, Neeraj","28","12","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"77 57195803156 (i) on (i)","Singh, Shobhana  Shobhana, S.   Singh, S.","28","10","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
