"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"2119 56448942200 (i) on (i)","Mangla, Rohit","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2120 7005435162 (i) on (i)","Mani, K. K.","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2121 55893497800 (i) on (i)","Manivannan, Ethirajan  Manivannan, E.","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2122 7003323179 (i) on (i)","Manjunatha, B. S.","7","7","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2123 57196682142 (i) on (i)","Mathai, C. Joseph  Mathai, C. J.","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2124 57195230656 (i) on (i)","Mathew, Rohit T.  Mathew, Rohit T.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2125 57205326472 (i) on (i)","Mathews, Nidhin George  Mathews, N. G.   Mathews, Nidhin G.","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2126 57190138529 (i) on (i)","Maurya, Satish  Maurya, S.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2127 6603556189 (i) on (i)","Meduri, Sailendra  Meduri, S.","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2128 57211789162 (i) on (i)","Meena, Roopmati","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2129 7005739579 (i) on (i)","Mehendale, S. G.","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2130 8111364300 (i) on (i)","Mehta, P. K.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2131 56559218300 (i) on (i)","Mishra, Ashish Mani  Mishra, Ashish M.   Misra, Ashish Mani","7","3","Indian Institute of Technology Bombay","Mumbai","India"
