"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"100 57223974693 (i) on (i)","Hussain, Yaseen","5","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"101 57215937494 (i) on (i)","Isanaka, Bhargav Reddy  Isanaka, B. R.","5","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"102 57190403795 (i) on (i)","Kitture, Rahul Dattatraya","5","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"103 57207194893 (i) on (i)","Nasiruddin, Sheikh","5","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"104 57211464231 (i) on (i)","Pandey, Ankit Kumar  Pandey, Ankit","5","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"105 57211620175 (i) on (i)","Patidar, Deepesh  Patidar, D.","5","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"106 57194104663 (i) on (i)","Shrivastava, Abhishek","5","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"107 57262957200 (i) on (i)","Chaudhary, Shubham","4","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"108 57224955651 (i) on (i)","Garg, Parul","4","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"109 57226118723 (i) on (i)","Girdher, Amina","4","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"110 55779621100 (i) on (i)","Jamatia, Rimen","4","4","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"111 57358611900 (i) on (i)","Kamal","4","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"112 57203387504 (i) on (i)","Kar, Samir  Kar, S.","4","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"113 57204016276 (i) on (i)","Katiyar, Bharti","4","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"114 56081133500 (i) on (i)","Kour, Jasdeep","4","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"115 57738860500 (i) on (i)","Kumar, Surender Anand  Kumar, S. Anand   Kumar, Surender","4","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"116 57221470388 (i) on (i)","Sadbhawna","4","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"117 57213857724 (i) on (i)","Singh, Harsh Vardhan  Singh, Harsh","4","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"118 57195680766 (i) on (i)","Singh, Varsha  Jha (Singh), Varsha","4","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"119 57392970900 (i) on (i)","Wani, Tawseef Ahmad  Ahmad Wani, Tawseef","4","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"120 57340621800 (i) on (i)","Ali, Murtiza","3","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"121 57295453200 (i) on (i)","Biswas, Ritujoy","3","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"122 57226420968 (i) on (i)","Chouhan, Shivam Singh","3","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"123 57189645773 (i) on (i)","Gupta, Divya","3","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"124 57288824300 (i) on (i)","Gupta, Sonam","3","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"125 57265070300 (i) on (i)","Kumar, Deepak","3","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"126 57225853432 (i) on (i)","Kumar, Rohit","3","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"127 57364163300 (i) on (i)","Kushwaha, Ajay","3","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"128 57561721600 (i) on (i)","Prasad, Yamuna","3","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"129 57196744508 (i) on (i)","Riaz, Anjum S.  Riaz, Anjum   Riaz, A. S.","3","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"130 57752726200 (i) on (i)","Sharma, Akshita","3","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"131 57226374094 (i) on (i)","Sharma, Deepak","3","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"132 57207250780 (i) on (i)","Sheikh, Nasiruddin","3","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"133 57742132200 (i) on (i)","Singh, Amritbir P.  Singh, A. P.   Singh, Amritbir","3","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"134 57220962287 (i) on (i)","Singh, Hemant  Singh, H.","3","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
