"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"287 57280279700 (i) on (i)","Reddy Mopuri, Konda","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"288 57821338000 (i) on (i)","Rodge, Vidya","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"289 57222133436 (i) on (i)","S, Gayathri  S., Gayathri","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"290 57473558300 (i) on (i)","Sai Gorthi, Rama Krishna","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"291 57210928683 (i) on (i)","Sangle, Shubham","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"292 57218290287 (i) on (i)","Sarath Babu, K.  Sarath Babu, K.","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"293 57755615500 (i) on (i)","Shanbhag, Shriram","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"294 57659175900 (i) on (i)","Shankar Pati, Rudra","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"295 57220051929 (i) on (i)","Shrimali, Chesta","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"296 57301455900 (i) on (i)","Shripad, Kumar Milind Rewanand","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"297 57224249640 (i) on (i)","Shyam","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"298 57388413300 (i) on (i)","Sindhura, Chitimireddy","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"299 57209779200 (i) on (i)","Singh, Abhay Pratap","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"300 57201943911 (i) on (i)","Singhal, Gaurav","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"301 57224515520 (i) on (i)","Somalatha, Uppalapati  Somalatha, U.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"302 57814864300 (i) on (i)","Srikanth, Chitti Satya Sundara Uday","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"303 57224868886 (i) on (i)","Srikanth, M.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"304 57396099300 (i) on (i)","Srivastava, Sonali","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"305 57216510725 (i) on (i)","Srivatsa, B. N.Ravi","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"306 57203506182 (i) on (i)","Subhramanyam, Gorthi R.K.Sai","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"307 57886783800 (i) on (i)","Sumanth, Krishna","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"308 57644240000 (i) on (i)","Surehali, Sahil","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"309 57219585625 (i) on (i)","Suri, Bhasker Sri Harsha  Sri Harsha Suri, Bhasker","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"310 57219932966 (i) on (i)","Sushma, M.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"311 57225210771 (i) on (i)","Swarna, Karthik Chandra","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"312 57821075700 (i) on (i)","Teja, Dande","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"313 57827795700 (i) on (i)","Tirumala, Tumula","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"314 57220093279 (i) on (i)","V, Pandurangan  V., Pandurangan","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"315 57222380099 (i) on (i)","Vadlamani, Aparna","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"316 57822089400 (i) on (i)","Velaga, Ramya","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"317 57260791900 (i) on (i)","Venkata Kiran, Degala","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"318 57654425100 (i) on (i)","Verma, Pankaj Kumar","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"319 57820813400 (i) on (i)","Vijay, Chilaka","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"320 57878887100 (i) on (i)","Vinod Kumar Naidu, P.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"321 57296547700 (i) on (i)","Voma, U. K.","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"322 57347711200 (i) on (i)","Vyapari, Soumitro","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"323 57221587408 (i) on (i)","Wagh, Poonam","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
