"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"873 57220825344 (i) on (i)","Singh, Vishakha  Singh, V.","13","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"874 56878908400 (i) on (i)","Singla, Jitin","13","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"875 57199473513 (i) on (i)","Verma, Surbhi C.  Verma, S.   Verma, S. C.   Verma, Surbhi","13","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"876 57213411722 (i) on (i)","Agarwal, Amit  Agrawal, Amit","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"877 57195734902 (i) on (i)","Agarwal, Nipanshu","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"878 6503908446 (i) on (i)","Atul, Kumar  Kumar, Atul","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"879 56033015800 (i) on (i)","Bag, Tikemani  Bag, T.","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"880 57201450060 (i) on (i)","Bansal, Parul","12","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"881 56786156700 (i) on (i)","Bindal, Namita","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"882 57199375353 (i) on (i)","Bose, Soumyadeep P.  Bose, Soumyadeep   Bose, S. P.","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"883 26021720800 (i) on (i)","Chatterjee, Bhaswar","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"884 57197047692 (i) on (i)","Chauhan, Rohit","12","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"885 57203407272 (i) on (i)","Chaurasia, Amit Kumar  Chaurasia, Amit K.   Kumar Chaurasia, Amit","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"886 57206841213 (i) on (i)","Chiluveru, Samba Raju  Chiluveru, S. R.","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"887 57214613371 (i) on (i)","Deepak, Desh  Deepak, D.","12","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"888 57219353960 (i) on (i)","Dhull, Seema","12","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"889 57220733004 (i) on (i)","Garg, Pushplata  Garg, P.","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"890 57209786114 (i) on (i)","Gupta, Shruti","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"891 57222635884 (i) on (i)","Jaiswal, Sagar","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"892 57191842552 (i) on (i)","Jena, Satabdy","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"893 56669284600 (i) on (i)","Jha, Smita","12","1","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
