"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"896 15921098700 (i) on (i)","Mohanty, J. G.","8","6","Indian Institute of Technology, Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"897 57204321671 (i) on (i)","Mohapatra, Balaram","10","6","Indian Institute of Science Education and Research Berhampur","Berhampur","India"
"","View last title","","","",""
"","","","","","",""
"898 57217488115 (i) on (i)","Mukherjee, Sushovan  Mukherjee, S.","11","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"899 7201373961 (i) on (i)","Murthy, P. N.","23","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"900 57213756993 (i) on (i)","Murugan, Prem Anand  Murugan, P.   Anand, Murugan Prem","10","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"901 36983106900 (i) on (i)","Nadkarni-Ghosh, Sharvari  Nadkarni-ghosh, Sharvari   Nadkarni-Ghosh, S.","12","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"902 36779704000 (i) on (i)","Nagarajan, Kowliki  Nagarajan, K.","7","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"903 35368871800 (i) on (i)","Nair, Syam","9","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"904 55629935900 (i) on (i)","Navrose","11","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"905 55606113600 (i) on (i)","Newar, Sanjeev","9","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"906 55817787500 (i) on (i)","Ojha, Richa  Ojha, R.","18","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"907 14023147100 (i) on (i)","Padmavathi, Chandran  Padmavathi, C.","11","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"908 55827150400 (i) on (i)","Pakrashi, Debayan","20","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"909 57211685939 (i) on (i)","Pal, Tanvi","17","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"910 57223730222 (i) on (i)","Patel, Dudh Nath  Patel, D. N.","14","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"911 57207762778 (i) on (i)","Patro, Badri Narayana  Patro, Badri   Patro, Badri N.","19","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"912 57210970597 (i) on (i)","Paul, Suvankar","12","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"913 55203420200 (i) on (i)","Pillai, Dipin S.  Pillai, Dipin   Pillai, D. S.","17","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
