Author,Documents,h-index,Affiliation,City,Country/Territory
"Gupta, Deepika Ravindrakumar  Gupta, Deepika R.",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Hatti, Poornima",2.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Jain, Swati",2.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
"Kalro, Naveen P.",2.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
"Karumathil, Anjana A.  Karumathil, Anjana",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kumar, Vijay",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kunduru, Sunil Reddy",2.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Lyndem, Preeti Krishnan",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Malhotra, Pearl",2.0,2.0,Indian Institute of Management Shillong,Shillong,India
"Menon, Anish S.  Menon, Anish",2.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
"Mohanty, Himansu Shekar  Mohanty, Himansu S.",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mukherjee, Prithwiraj",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Narayanaswamy, R.",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Rajalakshmi, K.",2.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Rajan, Jothsna  Rajan, J.",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Rakshit, Krishanu",2.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ranganathan, V.",2.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Rao, P. S.  Rao, P.S.",2.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
"Reddy, C. Manohar",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Sanaria, Apurva D.  Sanaria, Apurva D.   Sanaria, Apurva",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Sanath Kumar, N. S.  Kumar, N. S.Sanath",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Satyanarayana, Krishna",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Soni, Mauli",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Subramaniam, S.",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Tanwar, Tushar",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Tiwari, Divya",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Tripathi, Rajeev R.",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Vaidyanathan, R.",2.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
"Venkatachalam, Parvathy",2.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Vijayaraghavan, T. A.S.",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Aadala, Raviraj",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Adnur, Prakash",1.0,1.0,"Queen's University, Kingston",Kingston,Canada
"Agarwal, Abhishek",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Agrawal, Priyanshi",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Anand Ram, V.",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Anasha, K. P.",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Anjum, Md Shahrukh",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Appukuttan Nair, Damodaran",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Arora, Ankur",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Arunkundram, Ravi",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Bagri, Pankaj",1.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Baje, Ashwini",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Balaram, A.  Balaram, A.",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Banerjee, Ritwik",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Bangari, Ravindra Singh",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Bansal, Anand Parkash",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Banyopadhyay, J.",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Basu, Soumyak",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Bhandari, A. S.",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Bhat, Kiran K.",1.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Bhati, Abhishek",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Bhattacharjee, A.",1.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Binu Philip, C.",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Bose, Anik",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Chaklader, Garima",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Chandrakar, Pranjal",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Chandrappa, S.",1.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Chandrashekar, M.",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Chary, S. N.",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Chaudhary, Abhishek",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Cherkil, Manjula",1.0,1.0,Mount Holyoke College,South Hadley,United States
"Chigurupati, Sandeep",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Chittaranjan Kalubandi, Sai",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Choudhary, Preeti",1.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Damodaran, A.",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Das, Bidipta",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Datta, Banantika",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"De, Rahul  De', Rahul",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"De, Rahul",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
De Rahul  de Rahul,1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Deb, Dipanjan",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Dhar, R.",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ganatra, Dhimant",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ganesh, V.",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Garg, Anshul",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Gaurav, Rajesh",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"George, Sunila",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ghosh, Sudeshna",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gosain, Anuj Paul",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Govindan, Shwetha",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gowda, M. V.Rajeev",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gupta, Aparana",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Gupta, Hina",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gupta, Kapil",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gupta, Subhasish",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gupta, Tanvi",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Haldar, Tanushree",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Hatmode, Vipin B.",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Hegde, Shobitha",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Jain, Arun Kumar",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Jalan, Ekta",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Jayachandran, G.",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kakkar, N.",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kambla, Venkatesh",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Karumanchi, R.",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kasturi, Anand",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Keerthika, D.",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Khadka, Ipsu",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Khatri, Sonal",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kimber, David",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kolhar, Shrikant",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Kondayya, Anupama",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kote, Janhavi",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Krishnan, Jay",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Krishnaprasad, Srikanth",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kumar, Gaurav",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kumar, Pawan",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kumar, Ramesh",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kumar, T. Krishna",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kushwaha, Narendra Nath",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Maheshwari, Prerana",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Maley, Kishore Kumar",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mandal, Prasenjit",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mantri, Megha",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Mathur, Puneet Prakash",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mathur, Vipul",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mattila, Sari",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mbewe, Abel C.  Mbewe, A. C.",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Menon, Divya",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Mukherkji, Sourav",1.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Murali, Patibandla",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Murthy, Ramya K.",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Murthy, Shashidhar",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"N, Padma",1.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Nagabhushana, T. S.",1.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Naik, Devendra",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Naik, Gopal",1.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
