Author,Documents,h-index,Affiliation,City,Country/Territory
"Mishra, Anurag",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Mishra, Bibek P.",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Mishra, Divya",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Mishra, Satyam",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Mishra, Vivek",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Misra, Ankita",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Mittal, Amit",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Mukhopadhaya, Arunabha",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Mukhopadhayay, Arunabha",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Mukopadhyay, Aurnabha",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Mulky, Avinash",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Naithani, Charu",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
